GROUP,CODE,NAME,YEAR,DISEASE,DISEASE_DESCRIPTION,DENOMINATOR,INCIDENCE_RATE
WHO_REGIONS,SEAR,South-East Asia Region,2009,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.6
WHO_REGIONS,SEAR,South-East Asia Region,2009,MEASLES,Measles,"per 1,000,000 total population",46.6
WHO_REGIONS,SEAR,South-East Asia Region,2009,MUMPS,Mumps,"per 1,000,000 total population",344.3
WHO_REGIONS,SEAR,South-East Asia Region,2009,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2009,PERTUSSIS,Pertussis,"per 1,000,000 total population",35.2
WHO_REGIONS,SEAR,South-East Asia Region,2009,POLIO,Poliomyelitis,"per 1,000,000 <15 population",1.4
WHO_REGIONS,SEAR,South-East Asia Region,2009,RUBELLA,Rubella,"per 1,000,000 total population",29.4
WHO_REGIONS,SEAR,South-East Asia Region,2009,TTETANUS,Total tetanus,"per 1,000,000 total population",2.1
WHO_REGIONS,SEAR,South-East Asia Region,2009,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,SEAR,South-East Asia Region,2008,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,SEAR,South-East Asia Region,2008,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",2.5
WHO_REGIONS,SEAR,South-East Asia Region,2008,JAPENC,Japanese encephalitis,"per 1,000,000 total population",1.1
WHO_REGIONS,SEAR,South-East Asia Region,2008,MEASLES,Measles,"per 1,000,000 total population",40.6
WHO_REGIONS,SEAR,South-East Asia Region,2008,MUMPS,Mumps,"per 1,000,000 total population",129.6
WHO_REGIONS,SEAR,South-East Asia Region,2008,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2008,PERTUSSIS,Pertussis,"per 1,000,000 total population",30.0
WHO_REGIONS,SEAR,South-East Asia Region,2008,POLIO,Poliomyelitis,"per 1,000,000 <15 population",1.0
WHO_REGIONS,SEAR,South-East Asia Region,2008,RUBELLA,Rubella,"per 1,000,000 total population",12.8
WHO_REGIONS,SEAR,South-East Asia Region,2008,TTETANUS,Total tetanus,"per 1,000,000 total population",2.6
WHO_REGIONS,SEAR,South-East Asia Region,2008,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,SEAR,South-East Asia Region,2007,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,SEAR,South-East Asia Region,2007,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",2.3
WHO_REGIONS,SEAR,South-East Asia Region,2007,JAPENC,Japanese encephalitis,"per 1,000,000 total population",3.1
WHO_REGIONS,SEAR,South-East Asia Region,2007,MEASLES,Measles,"per 1,000,000 total population",41.7
WHO_REGIONS,SEAR,South-East Asia Region,2007,MUMPS,Mumps,"per 1,000,000 total population",96.6
WHO_REGIONS,SEAR,South-East Asia Region,2007,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2007,PERTUSSIS,Pertussis,"per 1,000,000 total population",32.0
WHO_REGIONS,SEAR,South-East Asia Region,2007,POLIO,Poliomyelitis,"per 1,000,000 <15 population",1.6
WHO_REGIONS,SEAR,South-East Asia Region,2007,RUBELLA,Rubella,"per 1,000,000 total population",24.5
WHO_REGIONS,SEAR,South-East Asia Region,2007,TTETANUS,Total tetanus,"per 1,000,000 total population",5.3
WHO_REGIONS,SEAR,South-East Asia Region,2007,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,SEAR,South-East Asia Region,2006,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,SEAR,South-East Asia Region,2006,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",1.9
WHO_REGIONS,SEAR,South-East Asia Region,2006,JAPENC,Japanese encephalitis,"per 1,000,000 total population",2.0
WHO_REGIONS,SEAR,South-East Asia Region,2006,MEASLES,Measles,"per 1,000,000 total population",56.4
WHO_REGIONS,SEAR,South-East Asia Region,2006,MUMPS,Mumps,"per 1,000,000 total population",96.0
WHO_REGIONS,SEAR,South-East Asia Region,2006,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2006,PERTUSSIS,Pertussis,"per 1,000,000 total population",20.2
WHO_REGIONS,SEAR,South-East Asia Region,2006,POLIO,Poliomyelitis,"per 1,000,000 <15 population",1.3
WHO_REGIONS,SEAR,South-East Asia Region,2006,RUBELLA,Rubella,"per 1,000,000 total population",7.6
WHO_REGIONS,SEAR,South-East Asia Region,2006,TTETANUS,Total tetanus,"per 1,000,000 total population",2.9
WHO_REGIONS,SEAR,South-East Asia Region,2006,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,SEAR,South-East Asia Region,2005,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,SEAR,South-East Asia Region,2005,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",3.8
WHO_REGIONS,SEAR,South-East Asia Region,2005,JAPENC,Japanese encephalitis,"per 1,000,000 total population",1.2
WHO_REGIONS,SEAR,South-East Asia Region,2005,MEASLES,Measles,"per 1,000,000 total population",51.8
WHO_REGIONS,SEAR,South-East Asia Region,2005,MUMPS,Mumps,"per 1,000,000 total population",104.0
WHO_REGIONS,SEAR,South-East Asia Region,2005,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2005,PERTUSSIS,Pertussis,"per 1,000,000 total population",25.0
WHO_REGIONS,SEAR,South-East Asia Region,2005,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.8
WHO_REGIONS,SEAR,South-East Asia Region,2005,RUBELLA,Rubella,"per 1,000,000 total population",32.3
WHO_REGIONS,SEAR,South-East Asia Region,2005,TTETANUS,Total tetanus,"per 1,000,000 total population",3.9
WHO_REGIONS,SEAR,South-East Asia Region,2005,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,SEAR,South-East Asia Region,2004,CRS,Congenital rubella syndrome,"per 10,000 live births",0.3
WHO_REGIONS,SEAR,South-East Asia Region,2004,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",5.2
WHO_REGIONS,SEAR,South-East Asia Region,2004,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.6
WHO_REGIONS,SEAR,South-East Asia Region,2004,MEASLES,Measles,"per 1,000,000 total population",66.2
WHO_REGIONS,SEAR,South-East Asia Region,2004,MUMPS,Mumps,"per 1,000,000 total population",141.4
WHO_REGIONS,SEAR,South-East Asia Region,2004,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,SEAR,South-East Asia Region,2004,PERTUSSIS,Pertussis,"per 1,000,000 total population",23.8
WHO_REGIONS,SEAR,South-East Asia Region,2004,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.2
WHO_REGIONS,SEAR,South-East Asia Region,2004,RUBELLA,Rubella,"per 1,000,000 total population",4.9
WHO_REGIONS,SEAR,South-East Asia Region,2004,TTETANUS,Total tetanus,"per 1,000,000 total population",4.1
WHO_REGIONS,SEAR,South-East Asia Region,2004,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,SEAR,South-East Asia Region,2003,CRS,Congenital rubella syndrome,"per 10,000 live births",1.6
WHO_REGIONS,SEAR,South-East Asia Region,2003,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",3.0
WHO_REGIONS,SEAR,South-East Asia Region,2003,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.6
WHO_REGIONS,SEAR,South-East Asia Region,2003,MEASLES,Measles,"per 1,000,000 total population",56.8
WHO_REGIONS,SEAR,South-East Asia Region,2003,MUMPS,Mumps,"per 1,000,000 total population",154.9
WHO_REGIONS,SEAR,South-East Asia Region,2003,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,SEAR,South-East Asia Region,2003,PERTUSSIS,Pertussis,"per 1,000,000 total population",26.6
WHO_REGIONS,SEAR,South-East Asia Region,2003,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.4
WHO_REGIONS,SEAR,South-East Asia Region,2003,RUBELLA,Rubella,"per 1,000,000 total population",13.4
WHO_REGIONS,SEAR,South-East Asia Region,2003,TTETANUS,Total tetanus,"per 1,000,000 total population",4.3
WHO_REGIONS,SEAR,South-East Asia Region,2003,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,SEAR,South-East Asia Region,2002,CRS,Congenital rubella syndrome,"per 10,000 live births",0.1
WHO_REGIONS,SEAR,South-East Asia Region,2002,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",3.4
WHO_REGIONS,SEAR,South-East Asia Region,2002,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.8
WHO_REGIONS,SEAR,South-East Asia Region,2002,MEASLES,Measles,"per 1,000,000 total population",46.9
WHO_REGIONS,SEAR,South-East Asia Region,2002,MUMPS,Mumps,"per 1,000,000 total population",153.8
WHO_REGIONS,SEAR,South-East Asia Region,2002,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,SEAR,South-East Asia Region,2002,PERTUSSIS,Pertussis,"per 1,000,000 total population",25.5
WHO_REGIONS,SEAR,South-East Asia Region,2002,POLIO,Poliomyelitis,"per 1,000,000 <15 population",2.9
WHO_REGIONS,SEAR,South-East Asia Region,2002,RUBELLA,Rubella,"per 1,000,000 total population",13.5
WHO_REGIONS,SEAR,South-East Asia Region,2002,TTETANUS,Total tetanus,"per 1,000,000 total population",8.6
WHO_REGIONS,SEAR,South-East Asia Region,2002,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,SEAR,South-East Asia Region,2001,CRS,Congenital rubella syndrome,"per 10,000 live births",0.2
WHO_REGIONS,SEAR,South-East Asia Region,2001,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",3.9
WHO_REGIONS,SEAR,South-East Asia Region,2001,MEASLES,Measles,"per 1,000,000 total population",50.7
WHO_REGIONS,SEAR,South-East Asia Region,2001,MUMPS,Mumps,"per 1,000,000 total population",139.2
WHO_REGIONS,SEAR,South-East Asia Region,2001,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,SEAR,South-East Asia Region,2001,PERTUSSIS,Pertussis,"per 1,000,000 total population",26.7
WHO_REGIONS,SEAR,South-East Asia Region,2001,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.5
WHO_REGIONS,SEAR,South-East Asia Region,2001,RUBELLA,Rubella,"per 1,000,000 total population",9.1
WHO_REGIONS,SEAR,South-East Asia Region,2001,TTETANUS,Total tetanus,"per 1,000,000 total population",5.8
WHO_REGIONS,SEAR,South-East Asia Region,2001,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,SEAR,South-East Asia Region,2000,CRS,Congenital rubella syndrome,"per 10,000 live births",0.7
WHO_REGIONS,SEAR,South-East Asia Region,2000,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",3.5
WHO_REGIONS,SEAR,South-East Asia Region,2000,MEASLES,Measles,"per 1,000,000 total population",50.3
WHO_REGIONS,SEAR,South-East Asia Region,2000,MUMPS,Mumps,"per 1,000,000 total population",113.3
WHO_REGIONS,SEAR,South-East Asia Region,2000,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,SEAR,South-East Asia Region,2000,PERTUSSIS,Pertussis,"per 1,000,000 total population",24.3
WHO_REGIONS,SEAR,South-East Asia Region,2000,POLIO,Poliomyelitis,"per 1,000,000 <15 population",1.1
WHO_REGIONS,SEAR,South-East Asia Region,2000,RUBELLA,Rubella,"per 1,000,000 total population",14.1
WHO_REGIONS,SEAR,South-East Asia Region,2000,TTETANUS,Total tetanus,"per 1,000,000 total population",7.4
WHO_REGIONS,SEAR,South-East Asia Region,2000,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,SEAR,South-East Asia Region,1999,CRS,Congenital rubella syndrome,"per 10,000 live births",0.6
WHO_REGIONS,SEAR,South-East Asia Region,1999,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",1.4
WHO_REGIONS,SEAR,South-East Asia Region,1999,MEASLES,Measles,"per 1,000,000 total population",31.1
WHO_REGIONS,SEAR,South-East Asia Region,1999,MUMPS,Mumps,"per 1,000,000 total population",418.6
WHO_REGIONS,SEAR,South-East Asia Region,1999,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1999,PERTUSSIS,Pertussis,"per 1,000,000 total population",8.3
WHO_REGIONS,SEAR,South-East Asia Region,1999,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1999,RUBELLA,Rubella,"per 1,000,000 total population",62.2
WHO_REGIONS,SEAR,South-East Asia Region,1999,TTETANUS,Total tetanus,"per 1,000,000 total population",4.3
WHO_REGIONS,SEAR,South-East Asia Region,1999,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,SEAR,South-East Asia Region,1998,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",1.4
WHO_REGIONS,SEAR,South-East Asia Region,1998,MEASLES,Measles,"per 1,000,000 total population",41.0
WHO_REGIONS,SEAR,South-East Asia Region,1998,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,SEAR,South-East Asia Region,1998,PERTUSSIS,Pertussis,"per 1,000,000 total population",35.3
WHO_REGIONS,SEAR,South-East Asia Region,1998,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1998,TTETANUS,Total tetanus,"per 1,000,000 total population",7.6
WHO_REGIONS,SEAR,South-East Asia Region,1998,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,SEAR,South-East Asia Region,1997,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",4.4
WHO_REGIONS,SEAR,South-East Asia Region,1997,MEASLES,Measles,"per 1,000,000 total population",77.1
WHO_REGIONS,SEAR,South-East Asia Region,1997,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,SEAR,South-East Asia Region,1997,PERTUSSIS,Pertussis,"per 1,000,000 total population",27.9
WHO_REGIONS,SEAR,South-East Asia Region,1997,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1997,TTETANUS,Total tetanus,"per 1,000,000 total population",9.1
WHO_REGIONS,SEAR,South-East Asia Region,1997,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1996,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",3.2
WHO_REGIONS,SEAR,South-East Asia Region,1996,MEASLES,Measles,"per 1,000,000 total population",69.3
WHO_REGIONS,SEAR,South-East Asia Region,1996,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,SEAR,South-East Asia Region,1996,PERTUSSIS,Pertussis,"per 1,000,000 total population",51.6
WHO_REGIONS,SEAR,South-East Asia Region,1996,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1996,TTETANUS,Total tetanus,"per 1,000,000 total population",27.8
WHO_REGIONS,SEAR,South-East Asia Region,1996,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1995,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",3.5
WHO_REGIONS,SEAR,South-East Asia Region,1995,MEASLES,Measles,"per 1,000,000 total population",69.7
WHO_REGIONS,SEAR,South-East Asia Region,1995,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,SEAR,South-East Asia Region,1995,PERTUSSIS,Pertussis,"per 1,000,000 total population",19.0
WHO_REGIONS,SEAR,South-East Asia Region,1995,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1995,TTETANUS,Total tetanus,"per 1,000,000 total population",15.9
WHO_REGIONS,SEAR,South-East Asia Region,1995,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1994,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",2.5
WHO_REGIONS,SEAR,South-East Asia Region,1994,MEASLES,Measles,"per 1,000,000 total population",107.1
WHO_REGIONS,SEAR,South-East Asia Region,1994,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,SEAR,South-East Asia Region,1994,PERTUSSIS,Pertussis,"per 1,000,000 total population",37.8
WHO_REGIONS,SEAR,South-East Asia Region,1994,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1994,TTETANUS,Total tetanus,"per 1,000,000 total population",29.9
WHO_REGIONS,SEAR,South-East Asia Region,1994,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1993,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",5.7
WHO_REGIONS,SEAR,South-East Asia Region,1993,MEASLES,Measles,"per 1,000,000 total population",101.4
WHO_REGIONS,SEAR,South-East Asia Region,1993,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,SEAR,South-East Asia Region,1993,PERTUSSIS,Pertussis,"per 1,000,000 total population",48.8
WHO_REGIONS,SEAR,South-East Asia Region,1993,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1993,TTETANUS,Total tetanus,"per 1,000,000 total population",18.1
WHO_REGIONS,SEAR,South-East Asia Region,1993,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1992,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",6.7
WHO_REGIONS,SEAR,South-East Asia Region,1992,MEASLES,Measles,"per 1,000,000 total population",123.5
WHO_REGIONS,SEAR,South-East Asia Region,1992,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,SEAR,South-East Asia Region,1992,PERTUSSIS,Pertussis,"per 1,000,000 total population",66.4
WHO_REGIONS,SEAR,South-East Asia Region,1992,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1992,TTETANUS,Total tetanus,"per 1,000,000 total population",16.5
WHO_REGIONS,SEAR,South-East Asia Region,1992,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1991,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",11.1
WHO_REGIONS,SEAR,South-East Asia Region,1991,MEASLES,Measles,"per 1,000,000 total population",157.6
WHO_REGIONS,SEAR,South-East Asia Region,1991,NTETANUS,Neonatal tetanus,per 1000 live births,0.3
WHO_REGIONS,SEAR,South-East Asia Region,1991,PERTUSSIS,Pertussis,"per 1,000,000 total population",80.0
WHO_REGIONS,SEAR,South-East Asia Region,1991,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1991,TTETANUS,Total tetanus,"per 1,000,000 total population",19.0
WHO_REGIONS,SEAR,South-East Asia Region,1991,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1990,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",8.8
WHO_REGIONS,SEAR,South-East Asia Region,1990,MEASLES,Measles,"per 1,000,000 total population",171.4
WHO_REGIONS,SEAR,South-East Asia Region,1990,NTETANUS,Neonatal tetanus,per 1000 live births,0.3
WHO_REGIONS,SEAR,South-East Asia Region,1990,PERTUSSIS,Pertussis,"per 1,000,000 total population",118.9
WHO_REGIONS,SEAR,South-East Asia Region,1990,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1990,TTETANUS,Total tetanus,"per 1,000,000 total population",27.5
WHO_REGIONS,SEAR,South-East Asia Region,1990,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1989,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",11.1
WHO_REGIONS,SEAR,South-East Asia Region,1989,MEASLES,Measles,"per 1,000,000 total population",344.6
WHO_REGIONS,SEAR,South-East Asia Region,1989,NTETANUS,Neonatal tetanus,per 1000 live births,0.3
WHO_REGIONS,SEAR,South-East Asia Region,1989,PERTUSSIS,Pertussis,"per 1,000,000 total population",214.5
WHO_REGIONS,SEAR,South-East Asia Region,1989,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1989,TTETANUS,Total tetanus,"per 1,000,000 total population",33.4
WHO_REGIONS,SEAR,South-East Asia Region,1989,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1988,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",15.6
WHO_REGIONS,SEAR,South-East Asia Region,1988,MEASLES,Measles,"per 1,000,000 total population",232.7
WHO_REGIONS,SEAR,South-East Asia Region,1988,NTETANUS,Neonatal tetanus,per 1000 live births,0.4
WHO_REGIONS,SEAR,South-East Asia Region,1988,PERTUSSIS,Pertussis,"per 1,000,000 total population",154.8
WHO_REGIONS,SEAR,South-East Asia Region,1988,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1988,TTETANUS,Total tetanus,"per 1,000,000 total population",27.4
WHO_REGIONS,SEAR,South-East Asia Region,1988,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1987,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",11.4
WHO_REGIONS,SEAR,South-East Asia Region,1987,MEASLES,Measles,"per 1,000,000 total population",258.8
WHO_REGIONS,SEAR,South-East Asia Region,1987,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,SEAR,South-East Asia Region,1987,PERTUSSIS,Pertussis,"per 1,000,000 total population",167.2
WHO_REGIONS,SEAR,South-East Asia Region,1987,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1987,TTETANUS,Total tetanus,"per 1,000,000 total population",28.7
WHO_REGIONS,SEAR,South-East Asia Region,1987,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1986,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",10.2
WHO_REGIONS,SEAR,South-East Asia Region,1986,MEASLES,Measles,"per 1,000,000 total population",166.8
WHO_REGIONS,SEAR,South-East Asia Region,1986,NTETANUS,Neonatal tetanus,per 1000 live births,0.2
WHO_REGIONS,SEAR,South-East Asia Region,1986,PERTUSSIS,Pertussis,"per 1,000,000 total population",176.0
WHO_REGIONS,SEAR,South-East Asia Region,1986,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1986,TTETANUS,Total tetanus,"per 1,000,000 total population",33.5
WHO_REGIONS,SEAR,South-East Asia Region,1986,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1985,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",16.3
WHO_REGIONS,SEAR,South-East Asia Region,1985,MEASLES,Measles,"per 1,000,000 total population",206.9
WHO_REGIONS,SEAR,South-East Asia Region,1985,NTETANUS,Neonatal tetanus,per 1000 live births,0.2
WHO_REGIONS,SEAR,South-East Asia Region,1985,PERTUSSIS,Pertussis,"per 1,000,000 total population",190.3
WHO_REGIONS,SEAR,South-East Asia Region,1985,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1985,TTETANUS,Total tetanus,"per 1,000,000 total population",39.9
WHO_REGIONS,SEAR,South-East Asia Region,1985,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1984,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",19.7
WHO_REGIONS,SEAR,South-East Asia Region,1984,MEASLES,Measles,"per 1,000,000 total population",261.8
WHO_REGIONS,SEAR,South-East Asia Region,1984,NTETANUS,Neonatal tetanus,per 1000 live births,0.3
WHO_REGIONS,SEAR,South-East Asia Region,1984,PERTUSSIS,Pertussis,"per 1,000,000 total population",189.9
WHO_REGIONS,SEAR,South-East Asia Region,1984,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1984,TTETANUS,Total tetanus,"per 1,000,000 total population",37.8
WHO_REGIONS,SEAR,South-East Asia Region,1984,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1983,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",18.1
WHO_REGIONS,SEAR,South-East Asia Region,1983,MEASLES,Measles,"per 1,000,000 total population",184.6
WHO_REGIONS,SEAR,South-East Asia Region,1983,NTETANUS,Neonatal tetanus,per 1000 live births,0.2
WHO_REGIONS,SEAR,South-East Asia Region,1983,PERTUSSIS,Pertussis,"per 1,000,000 total population",237.2
WHO_REGIONS,SEAR,South-East Asia Region,1983,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1983,TTETANUS,Total tetanus,"per 1,000,000 total population",45.3
WHO_REGIONS,SEAR,South-East Asia Region,1983,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1982,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",22.1
WHO_REGIONS,SEAR,South-East Asia Region,1982,MEASLES,Measles,"per 1,000,000 total population",234.7
WHO_REGIONS,SEAR,South-East Asia Region,1982,NTETANUS,Neonatal tetanus,per 1000 live births,0.3
WHO_REGIONS,SEAR,South-East Asia Region,1982,PERTUSSIS,Pertussis,"per 1,000,000 total population",352.3
WHO_REGIONS,SEAR,South-East Asia Region,1982,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1982,TTETANUS,Total tetanus,"per 1,000,000 total population",52.8
WHO_REGIONS,SEAR,South-East Asia Region,1982,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1981,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",30.6
WHO_REGIONS,SEAR,South-East Asia Region,1981,MEASLES,Measles,"per 1,000,000 total population",283.9
WHO_REGIONS,SEAR,South-East Asia Region,1981,NTETANUS,Neonatal tetanus,per 1000 live births,0.3
WHO_REGIONS,SEAR,South-East Asia Region,1981,PERTUSSIS,Pertussis,"per 1,000,000 total population",405.3
WHO_REGIONS,SEAR,South-East Asia Region,1981,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1981,TTETANUS,Total tetanus,"per 1,000,000 total population",51.1
WHO_REGIONS,SEAR,South-East Asia Region,1981,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1980,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",45.0
WHO_REGIONS,SEAR,South-East Asia Region,1980,MEASLES,Measles,"per 1,000,000 total population",189.6
WHO_REGIONS,SEAR,South-East Asia Region,1980,NTETANUS,Neonatal tetanus,per 1000 live births,0.3
WHO_REGIONS,SEAR,South-East Asia Region,1980,PERTUSSIS,Pertussis,"per 1,000,000 total population",379.4
WHO_REGIONS,SEAR,South-East Asia Region,1980,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
